Id,Type,Instance,Charge,Stage,User,Group,Account,Organization,Class,QualityOfService,Machine,Nodes,Processors,CPUTime,Memory,Disk,Duration,StartTime,EndTime,Description,NodeID
2902782,Job,28623947,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,1060,,,141,2021-01-03 20:40:23,2021-01-03 20:42:44,,{g-01-c0049}
2902785,Job,28623956,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,501,,,107,2021-01-03 20:40:57,2021-01-03 20:42:44,,{g-01-c0024}
2902805,Job,28623974,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,262,,,109,2021-01-03 20:42:08,2021-01-03 20:43:57,,{g-01-c0024}
2902783,Job,28623950,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,1060,,,141,2021-01-03 20:40:23,2021-01-03 20:42:44,,{g-01-c0049}
2902799,Job,28623967,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,380,,,108,2021-01-03 20:41:32,2021-01-03 20:43:20,,{g-01-c0021}
2902818,Job,28623987,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,1956,,,165,2021-01-03 20:42:44,2021-01-03 20:45:29,,{g-01-c0006}
2902788,Job,28623959,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,483,,,107,2021-01-03 20:40:57,2021-01-03 20:42:44,,{g-01-c0021}
2902777,Job,28623949,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,700,,,105,2021-01-03 20:40:23,2021-01-03 20:42:08,,{g-01-c0049}
2902808,Job,28623977,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,262,,,109,2021-01-03 20:42:08,2021-01-03 20:43:57,,{g-01-c0024}
2902789,Job,28611093[1],0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,1518900,,,38213,2021-01-03 10:06:27,2021-01-03 20:43:20,,{g-02-c0136}
2902810,Job,28623980,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,262,,,109,2021-01-03 20:42:08,2021-01-03 20:43:57,,{g-01-c0024}
2902801,Job,28623964,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,626,,,145,2021-01-03 20:41:32,2021-01-03 20:43:57,,{g-01-c0021}
2902779,Job,28623953,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,1400,,,105,2021-01-03 20:40:23,2021-01-03 20:42:08,,{g-01-c0043}
2902814,Job,28623981,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,268,,,109,2021-01-03 20:42:44,2021-01-03 20:44:33,,{g-01-c0024}
2902780,Job,28623954,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,1400,,,105,2021-01-03 20:40:23,2021-01-03 20:42:08,,{g-01-c0043}
2902791,Job,28623946,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,2500,,,177,2021-01-03 20:40:23,2021-01-03 20:43:20,,{g-01-c0049}
2902794,Job,28623961,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,380,,,108,2021-01-03 20:41:32,2021-01-03 20:43:20,,{g-01-c0021}
2902781,Job,28623915,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,2433,,,214,2021-01-03 20:39:10,2021-01-03 20:42:44,,{g-01-c0006}
2902817,Job,28623986,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,268,,,109,2021-01-03 20:42:44,2021-01-03 20:44:33,,{g-01-c0024}
2902803,Job,28623970,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,262,,,109,2021-01-03 20:42:08,2021-01-03 20:43:57,,{g-01-c0024}
2902802,Job,28623969,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,626,,,145,2021-01-03 20:41:32,2021-01-03 20:43:57,,{g-01-c0021}
2902776,Job,28623948,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,700,,,105,2021-01-03 20:40:23,2021-01-03 20:42:08,,{g-01-c0049}
2902804,Job,28623973,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,262,,,109,2021-01-03 20:42:08,2021-01-03 20:43:57,,{g-01-c0024}
2902798,Job,28623966,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,380,,,108,2021-01-03 20:41:32,2021-01-03 20:43:20,,{g-01-c0021}
2902797,Job,28623965,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,380,,,108,2021-01-03 20:41:32,2021-01-03 20:43:20,,{g-01-c0021}
2902778,Job,28623952,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,1400,,,105,2021-01-03 20:40:23,2021-01-03 20:42:08,,{g-01-c0043}
2902784,Job,28623951,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,1060,,,141,2021-01-03 20:40:23,2021-01-03 20:42:44,,{g-01-c0049}
2902796,Job,28623963,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,380,,,108,2021-01-03 20:41:32,2021-01-03 20:43:20,,{g-01-c0021}
2902809,Job,28623978,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,262,,,109,2021-01-03 20:42:08,2021-01-03 20:43:57,,{g-01-c0024}
2902792,Job,28623955,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,613,,,143,2021-01-03 20:40:57,2021-01-03 20:43:20,,{g-01-c0021}
2902836,Job,28623937,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,220,,,106,2021-01-03 20:46:04,2021-01-03 20:47:50,,{g-01-c0024}
2902860,Job,28624047,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,418,,,176,2021-01-03 20:48:59,2021-01-03 20:51:55,,{g-01-c0024}
2902846,Job,28624010,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,4240,,,210,2021-01-03 20:45:29,2021-01-03 20:48:59,,{g-01-c0006}
2902845,Job,28624006,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,3679,,,302,2021-01-03 20:43:57,2021-01-03 20:48:59,,{g-01-c0049}
2902847,Job,28624020,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,361,,,175,2021-01-03 20:46:04,2021-01-03 20:48:59,,{g-01-c0024}
2902839,Job,28623939,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,288,,,140,2021-01-03 20:46:04,2021-01-03 20:48:24,,{g-01-c0024}
2902850,Job,28624017,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,1400,,,245,2021-01-03 20:45:29,2021-01-03 20:49:34,,{g-01-c0043}
2902838,Job,28623997,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,2259,,,233,2021-01-03 20:43:57,2021-01-03 20:47:50,,{g-01-c0021}
2902828,Job,28623984,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,2716,,,236,2021-01-03 20:42:44,2021-01-03 20:46:40,,{g-01-c0006}
2902840,Job,28623945,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,208,,,104,2021-01-03 20:46:40,2021-01-03 20:48:24,,{g-01-c0024}
2902856,Job,28624019,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,609,,,283,2021-01-03 20:46:04,2021-01-03 20:50:47,,{g-01-c0024}
2902820,Job,28623989,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,504,,,129,2021-01-03 20:43:20,2021-01-03 20:45:29,,{g-01-c0024}
2902833,Job,28623999,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,2403,,,198,2021-01-03 20:43:57,2021-01-03 20:47:15,,{g-01-c0055}
2902853,Job,28624042,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,218,,,104,2021-01-03 20:47:50,2021-01-03 20:49:34,,{g-01-c0024}
2902822,Job,28623983,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,1222,,,200,2021-01-03 20:42:44,2021-01-03 20:46:04,,{g-01-c0021}
2902844,Job,28623995,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,1063,,,302,2021-01-03 20:43:57,2021-01-03 20:48:59,,{g-01-c0024}
2902831,Job,28624003,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,782,,,163,2021-01-03 20:43:57,2021-01-03 20:46:40,,{g-01-c0024}
2902824,Job,28623992,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,1092,,,164,2021-01-03 20:43:20,2021-01-03 20:46:04,,{g-01-c0021}
2902827,Job,28624009,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,1016,,,127,2021-01-03 20:43:57,2021-01-03 20:46:04,,{g-01-c0006}
2902823,Job,28623991,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,1092,,,164,2021-01-03 20:43:20,2021-01-03 20:46:04,,{g-01-c0021}
2902832,Job,28623930,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,430,,,106,2021-01-03 20:45:29,2021-01-03 20:47:15,,{g-01-c0024}
2902834,Job,28624000,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,2403,,,198,2021-01-03 20:43:57,2021-01-03 20:47:15,,{g-01-c0055}
2902855,Job,28624018,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,1886,,,318,2021-01-03 20:45:29,2021-01-03 20:50:47,,{g-01-c0043}
2902854,Job,28624046,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,232,,,105,2021-01-03 20:48:24,2021-01-03 20:50:09,,{g-01-c0024}
2902859,Job,28624012,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,2430,,,386,2021-01-03 20:45:29,2021-01-03 20:51:55,,{g-01-c0043}
2902851,Job,28624026,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,438,,,210,2021-01-03 20:46:04,2021-01-03 20:49:34,,{g-01-c0024}
2902829,Job,28623994,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,782,,,163,2021-01-03 20:43:57,2021-01-03 20:46:40,,{g-01-c0024}
2902819,Job,28623988,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,588,,,165,2021-01-03 20:42:44,2021-01-03 20:45:29,,{g-01-c0024}
2902830,Job,28624002,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,782,,,163,2021-01-03 20:43:57,2021-01-03 20:46:40,,{g-01-c0024}
2902825,Job,28623993,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,1092,,,164,2021-01-03 20:43:20,2021-01-03 20:46:04,,{g-01-c0021}
2902861,Job,28624048,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,508,,,210,2021-01-03 20:48:59,2021-01-03 20:52:29,,{g-01-c0024}
2902858,Job,28624023,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,689,,,317,2021-01-03 20:46:04,2021-01-03 20:51:21,,{g-01-c0024}
2902848,Job,28624036,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,211,,,104,2021-01-03 20:47:15,2021-01-03 20:48:59,,{g-01-c0024}
2902842,Job,28623998,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,3576,,,267,2021-01-03 20:43:57,2021-01-03 20:48:24,,{g-01-c0006}
2902862,Job,28624054,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,528,,,209,2021-01-03 20:49:34,2021-01-03 20:53:03,,{g-01-c0024}
2902841,Job,28623996,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,2939,,,267,2021-01-03 20:43:57,2021-01-03 20:48:24,,{g-01-c0021}
2902857,Job,28624022,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,689,,,317,2021-01-03 20:46:04,2021-01-03 20:51:21,,{g-01-c0024}
2902849,Job,28624016,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,1400,,,245,2021-01-03 20:45:29,2021-01-03 20:49:34,,{g-01-c0043}
2902835,Job,28624005,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,2403,,,198,2021-01-03 20:43:57,2021-01-03 20:47:15,,{g-01-c0055}
2902821,Job,28623990,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,504,,,129,2021-01-03 20:43:20,2021-01-03 20:45:29,,{g-01-c0024}
2902826,Job,28624004,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,1016,,,127,2021-01-03 20:43:57,2021-01-03 20:46:04,,{g-01-c0006}
2902852,Job,28624041,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,218,,,104,2021-01-03 20:47:50,2021-01-03 20:49:34,,{g-01-c0024}
2902843,Job,28624007,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,3213,,,267,2021-01-03 20:43:57,2021-01-03 20:48:24,,{g-01-c0049}
2902837,Job,28623938,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,220,,,106,2021-01-03 20:46:04,2021-01-03 20:47:50,,{g-01-c0024}
2902898,Job,28624021,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,2514,,,972,2021-01-03 20:46:04,2021-01-03 21:02:16,,{g-01-c0024}
2902904,Job,28624062,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,27600,,,690,2021-01-03 20:51:21,2021-01-03 21:02:51,,{g-01-c0060}
2902896,Job,28624084,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,310,,,138,2021-01-03 20:59:23,2021-01-03 21:01:41,,{g-01-c0024}
2902870,Job,28624071,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,306,,,102,2021-01-03 20:55:58,2021-01-03 20:57:40,,{g-01-c0024}
2902874,Job,28624039,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,26320,,,658,2021-01-03 20:47:50,2021-01-03 20:58:48,,{g-01-c0037}
2902899,Job,28624049,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,31880,,,797,2021-01-03 20:48:59,2021-01-03 21:02:16,,{g-01-c0006}
2902875,Job,28624052,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,22160,,,554,2021-01-03 20:49:34,2021-01-03 20:58:48,,{g-01-c0077}
2902887,Job,28624057,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,26160,,,654,2021-01-03 20:49:34,2021-01-03 21:00:28,,{g-01-c0068}
2902879,Job,28624043,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,26360,,,659,2021-01-03 20:48:24,2021-01-03 20:59:23,,{g-01-c0032}
2902878,Job,28624035,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,20906,,,763,2021-01-03 20:46:40,2021-01-03 20:59:23,,{g-01-c0049}
2902876,Job,28624072,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,298,,,102,2021-01-03 20:57:06,2021-01-03 20:58:48,,{g-01-c0024}
2902884,Job,28624011,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,1662,,,581,2021-01-03 20:50:47,2021-01-03 21:00:28,,{g-01-c0024}
2902867,Job,28624058,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,984,,,349,2021-01-03 20:50:09,2021-01-03 20:55:58,,{g-01-c0024}
2902873,Job,28624014,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,6560,,,799,2021-01-03 20:45:29,2021-01-03 20:58:48,,{g-01-c0043}
2902901,Job,28624087,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,243,,,108,2021-01-03 21:00:28,2021-01-03 21:02:16,,{g-01-c0024}
2902863,Job,28624008,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,9239,,,580,2021-01-03 20:43:57,2021-01-03 20:53:37,,{g-01-c0049}
2902872,Job,28624038,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,24960,,,624,2021-01-03 20:47:50,2021-01-03 20:58:14,,{g-01-c0038}
2902864,Job,28624025,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,17333,,,521,2021-01-03 20:46:04,2021-01-03 20:54:45,,{g-01-c0021}
2902866,Job,28624029,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,21630,,,594,2021-01-03 20:46:04,2021-01-03 20:55:58,,{g-01-c0055}
2902891,Job,28624077,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,233,,,103,2021-01-03 20:59:23,2021-01-03 21:01:06,,{g-01-c0024}
2902892,Job,28624078,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,310,,,138,2021-01-03 20:59:23,2021-01-03 21:01:41,,{g-01-c0024}
2902894,Job,28624081,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,310,,,138,2021-01-03 20:59:23,2021-01-03 21:01:41,,{g-01-c0024}
2902871,Job,28624027,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,1914,,,730,2021-01-03 20:46:04,2021-01-03 20:58:14,,{g-01-c0024}
2902902,Job,28624088,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,243,,,108,2021-01-03 21:00:28,2021-01-03 21:02:16,,{g-01-c0024}
2902885,Job,28624044,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,28960,,,724,2021-01-03 20:48:24,2021-01-03 21:00:28,,{g-01-c0030}
2902890,Job,28624065,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,20680,,,517,2021-01-03 20:52:29,2021-01-03 21:01:06,,{g-01-c0058}
2902900,Job,28624060,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,27560,,,689,2021-01-03 20:50:47,2021-01-03 21:02:16,,{g-01-c0062}
2902865,Job,28624024,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,1384,,,555,2021-01-03 20:46:04,2021-01-03 20:55:19,,{g-01-c0024}
2902888,Job,28624074,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,357,,,134,2021-01-03 20:58:14,2021-01-03 21:00:28,,{g-01-c0024}
2902905,Job,28624089,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,247,,,105,2021-01-03 21:01:06,2021-01-03 21:02:51,,{g-01-c0024}
2902877,Job,28624073,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,298,,,102,2021-01-03 20:57:06,2021-01-03 20:58:48,,{g-01-c0024}
2902903,Job,28624015,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,9800,,,1042,2021-01-03 20:45:29,2021-01-03 21:02:51,,{g-01-c0043}
2902895,Job,28624083,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,310,,,138,2021-01-03 20:59:23,2021-01-03 21:01:41,,{g-01-c0024}
2902880,Job,28624050,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,24960,,,624,2021-01-03 20:48:59,2021-01-03 20:59:23,,{g-01-c0079}
2902906,Job,28624091,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,2100,,,105,2021-01-03 21:01:06,2021-01-03 21:02:51,,{g-01-c0021}
2902868,Job,28624037,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,23640,,,591,2021-01-03 20:47:15,2021-01-03 20:57:06,,{g-01-c0040}
2902882,Job,28624055,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,1689,,,589,2021-01-03 20:49:34,2021-01-03 20:59:23,,{g-01-c0024}
2902893,Job,28624079,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,310,,,138,2021-01-03 20:59:23,2021-01-03 21:01:41,,{g-01-c0024}
2902889,Job,28624076,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,357,,,134,2021-01-03 20:58:14,2021-01-03 21:00:28,,{g-01-c0024}
2902869,Job,28624069,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,329,,,107,2021-01-03 20:55:19,2021-01-03 20:57:06,,{g-01-c0024}
2902897,Job,28624085,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,310,,,138,2021-01-03 20:59:23,2021-01-03 21:01:41,,{g-01-c0024}
2902883,Job,28611094,0,Charge,hanmar,cge,cge,,batch,,pbs,1,40,41120,,,1028,2021-01-03 20:43:20,2021-01-03 21:00:28,,{g-01-c0022}
2902886,Job,28624056,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,26160,,,654,2021-01-03 20:49:34,2021-01-03 21:00:28,,{g-01-c0071}
2902881,Job,28624053,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,23560,,,589,2021-01-03 20:49:34,2021-01-03 20:59:23,,{g-01-c0074}
2902916,Job,28624051,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,9820,,,868,2021-01-03 20:49:34,2021-01-03 21:04:02,,{g-01-c0043}
2902919,Job,28624066,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,27720,,,693,2021-01-03 20:53:03,2021-01-03 21:04:36,,{g-02-c0108}
2902911,Job,28624094,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,240,,,105,2021-01-03 21:01:41,2021-01-03 21:03:26,,{g-01-c0024}
2902924,Job,28624099,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,338,,,140,2021-01-03 21:02:51,2021-01-03 21:05:11,,{g-01-c0024}
2902943,Job,28624121,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,401,,,103,2021-01-03 21:06:58,2021-01-03 21:08:41,,{g-01-c0024}
2902917,Job,28624059,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,31800,,,795,2021-01-03 20:50:47,2021-01-03 21:04:02,,{g-01-c0067}
2902939,Job,28624116,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,405,,,142,2021-01-03 21:05:11,2021-01-03 21:07:33,,{g-01-c0024}
2902946,Job,28624123,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,500,,,102,2021-01-03 21:07:33,2021-01-03 21:09:15,,{g-01-c0024}
2902937,Job,28624117,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,185,,,72,2021-01-03 21:05:46,2021-01-03 21:06:58,,{g-01-c0024}
2902929,Job,28624028,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,3133,,,1220,2021-01-03 20:46:04,2021-01-03 21:06:24,,{g-01-c0024}
2902936,Job,28624115,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,278,,,107,2021-01-03 21:05:11,2021-01-03 21:06:58,,{g-01-c0024}
2902945,Job,28624032,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,3770,,,1355,2021-01-03 20:46:40,2021-01-03 21:09:15,,{g-01-c0024}
2902908,Job,28624090,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,317,,,140,2021-01-03 21:01:06,2021-01-03 21:03:26,,{g-01-c0024}
2902923,Job,28624045,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,40280,,,1007,2021-01-03 20:48:24,2021-01-03 21:05:11,,{g-01-c0029}
2902926,Job,28624104,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,338,,,140,2021-01-03 21:02:51,2021-01-03 21:05:11,,{g-01-c0024}
2902938,Job,28624033,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,3270,,,1253,2021-01-03 20:46:40,2021-01-03 21:07:33,,{g-01-c0024}
2902913,Job,28624096,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,240,,,105,2021-01-03 21:01:41,2021-01-03 21:03:26,,{g-01-c0024}
2902931,Job,28624110,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,365,,,142,2021-01-03 21:04:36,2021-01-03 21:06:58,,{g-01-c0024}
2902927,Job,28624106,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,268,,,105,2021-01-03 21:03:26,2021-01-03 21:05:11,,{g-01-c0024}
2902940,Job,28624031,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,3393,,,1287,2021-01-03 20:46:40,2021-01-03 21:08:07,,{g-01-c0024}
2902941,Job,28624118,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,340,,,103,2021-01-03 21:06:24,2021-01-03 21:08:07,,{g-01-c0024}
2902942,Job,28624120,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,401,,,103,2021-01-03 21:06:58,2021-01-03 21:08:41,,{g-01-c0024}
2902928,Job,28624107,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,268,,,105,2021-01-03 21:03:26,2021-01-03 21:05:11,,{g-01-c0024}
2902921,Job,28624103,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,251,,,105,2021-01-03 21:02:51,2021-01-03 21:04:36,,{g-01-c0024}
2902950,Job,28624034,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,5500,,,1528,2021-01-03 20:46:40,2021-01-03 21:12:08,,{g-01-c0024}
2902918,Job,28624061,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,31800,,,795,2021-01-03 20:51:21,2021-01-03 21:04:36,,{g-01-c0061}
2902925,Job,28624102,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,338,,,140,2021-01-03 21:02:51,2021-01-03 21:05:11,,{g-01-c0024}
2902930,Job,28624108,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,360,,,142,2021-01-03 21:04:02,2021-01-03 21:06:24,,{g-01-c0024}
2902915,Job,28624013,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,11220,,,1113,2021-01-03 20:45:29,2021-01-03 21:04:02,,{g-01-c0043}
2902932,Job,28624111,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,365,,,142,2021-01-03 21:04:36,2021-01-03 21:06:58,,{g-01-c0024}
2902907,Job,28624040,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,37440,,,936,2021-01-03 20:47:50,2021-01-03 21:03:26,,{g-01-c0033}
2902944,Job,28624122,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,401,,,103,2021-01-03 21:06:58,2021-01-03 21:08:41,,{g-01-c0024}
2902933,Job,28624112,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,365,,,142,2021-01-03 21:04:36,2021-01-03 21:06:58,,{g-01-c0024}
2902948,Job,28624064,0,Charge,sira,cpr_10006,cpr_10006,,batch,,pbs,1,40,47160,,,1179,2021-01-03 20:51:55,2021-01-03 21:11:34,,{g-01-c0059}
2902947,Job,28623851,0,Charge,nanbar,cu_10049,cu_10049,,batch,,pbs,1,40,205400,,,5135,2021-01-03 19:44:14,2021-01-03 21:09:49,,{g-01-c0007}
